1681763758.42	-0.00045770764971	-0.00246340054331	-0.0100990707319	0.00197162456941	-0.00089414714173	0.0117191078565	-0.00446154705046	-0.00177469851451	-0.00324079510695	-0.00333448563043	-0.0119984186789	0.00479244704431	-0.000454154927948	-0.00960467450081	-0.00274736283611	-0.00312604343029
1681763758.44	-0.000603986649187	-0.00507158551598	0.00778029752964	0.00330075814451	-0.000264517723731	0.00103036215799	-0.00191805013173	0.00138545003507	0.00243009773874	-0.00515563943249	0.00960044301782	-0.00430001498367	-0.00505770378248	-0.00290755724133	0.0125091754016	0.0021986036756
1681763758.46	0.00312065173189	0.00457449178159	-0.00651885806266	0.00350597718952	0.00395382200928	0.00893723021708	0.00266240661701	-0.00530279506353	0.0107783837804	-0.000290668594671	0.00887939794049	-0.0147684716868	-0.00299898059827	-0.00101790543909	0.00515282279222	-0.00174403294911
1681763758.48	0.0102060681327	-0.00178251511912	-0.000551400279234	0.0010010943258	-0.00704882068655	-0.00413455659063	0.00278270652717	0.00414573969689	-0.00928794860147	-0.00597494876096	-0.0121963528128	0.00219182235933	0.00363823116232	-0.000966641291949	-0.0108934680512	-0.00494154314945
1681763758.5	-0.00851455066816	-0.00156867641345	0.00810699362356	0.00728028287279	0.000775967029804	0.00215324206783	-0.00516074604542	0.00368566082915	0.00250004243453	0.00720400560234	0.0158163631734	0.00948615545085	0.0038248045458	-0.0110634485829	0.00651282444528	-0.00113747346873
1681763758.52	-0.00309389429207	0.00424361793776	-0.00756572681775	0.00351637975103	0.003426063257	-0.00526433808273	-0.00290652698525	0.000115675537572	-3.77614795945e-06	-0.00540952929377	-0.0047974514458	0.00417787536448	0.00573489610153	-0.00559638332219	0.000490002273492	0.00819168915042
1681763758.54	0.00179220697185	0.00304466343079	0.0013636494172	0.00109429354849	-0.00955845270355	-0.00531971687021	-0.00828361161738	0.0136193639958	-0.00742302076458	0.00418020375255	0.00659522748272	0.00114584270049	-0.0016203565456	-0.0263075673039	-0.00423429146387	-0.00801999008675
1681763758.56	0.00584814478638	-0.00376460241222	0.00593516937469	0.00219910031715	-0.00227833140919	0.0047268735203	0.0027752475544	0.00369529519936	0.0021866069303	0.000269489786367	-0.0040884750056	0.00247908717232	0.00278507981165	-0.0123209935286	0.00186857091827	-0.00586933520827
1681763758.58	0.00283226412605	-0.00734919224136	-0.00162789108352	-0.0109035927079	0.000658884241159	0.00319879359214	0.00201484509015	0.00163772896321	-0.0065619821836	-0.00604611314208	-0.00255139860054	-0.0140913935361	0.00115592128201	-0.000749298424911	-0.00746740185882	9.97550113116e-05
1681763758.6	0.00655359195421	-0.00814105951039	-0.00184923295961	0.00930914533881	-0.00695430631607	0.00467321617664	0.00333575089176	0.0119314488455	0.00743599835585	0.0033063784547	0.0138321438557	-0.00979707845588	-0.00850105347839	0.00499091878218	-0.00211438518596	-4.04907355632e-06
